ticker,horizon,stage,step,fold,alpha,l1_ratio,feature,coef
CMCSA,21,fold,0,0,0.017057,0.7,rv_5d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,rv_10d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,rv_21d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,rv_63d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,rv_126d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,ewma_vol,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,garch_cond_vol,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,ret_TARGET,0.0
CMCSA,21,fold,0,0,0.017057,0.7,tech_RSI,0.0
CMCSA,21,fold,0,0,0.017057,0.7,tech_MACD_hist,0.0
CMCSA,21,fold,0,0,0.017057,0.7,ret_VIXY,0.0
CMCSA,21,fold,0,0,0.017057,0.7,mom21_VIXY,0.0
CMCSA,21,fold,0,0,0.017057,0.7,ret_HYG,0.0
CMCSA,21,fold,0,0,0.017057,0.7,mom21_HYG,0.04836
CMCSA,21,fold,0,0,0.017057,0.7,ret_USO,0.0
CMCSA,21,fold,0,0,0.017057,0.7,mom21_USO,0.0
CMCSA,21,fold,0,0,0.017057,0.7,ret_TLT,0.0
CMCSA,21,fold,0,0,0.017057,0.7,mom21_TLT,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,ret_UUP,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,mom21_UUP,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,ret_SPY,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,mom21_SPY,0.01726
CMCSA,21,fold,0,0,0.017057,0.7,vol_vel,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,vol_of_vol,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,vol_regime_zscore,0.0
CMCSA,21,fold,0,0,0.017057,0.7,vol_chg_21d,1.7e-05
CMCSA,21,fold,0,0,0.017057,0.7,event_fed_gravity,0.020822
CMCSA,21,fold,0,0,0.017057,0.7,event_earn_gravity,0.010639
CMCSA,21,fold,0,0,0.017057,0.7,event_div_gravity,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,event_cpi_gravity,0.024121
CMCSA,21,fold,0,0,0.017057,0.7,event_nfp_gravity,0.022157
CMCSA,21,fold,0,0,0.017057,0.7,put_call_skew_30d,-0.002437
CMCSA,21,fold,0,0,0.017057,0.7,term_structure_slope,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,vrp_wedge,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,iv_atm_z_score,0.134014
CMCSA,21,fold,0,0,0.017057,0.7,macro_yield_curve_slope,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,macro_hy_spread,0.0
CMCSA,21,fold,0,0,0.017057,0.7,macro_hy_spread_chg_5d,0.0
CMCSA,21,fold,0,0,0.017057,0.7,macro_breakeven_5y,-0.007537
CMCSA,21,fold,0,0,0.017057,0.7,macro_inflation_fwd_5y5y,0.0
CMCSA,21,fold,0,0,0.017057,0.7,macro_inflation_fwd_chg_21d,0.009661
CMCSA,21,fold,0,0,0.017057,0.7,macro_inflation_fwd_abs_chg_21d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,macro_inflation_fwd_chg_63d,-0.0
CMCSA,21,fold,0,0,0.017057,0.7,macro_inflation_fwd_zscore,0.0
